index,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
642,0.349,0.987,8,0.285,0.0127,2.7600000000000003e-05,0.7979999999999999,0.4579999999999999,168.83,365747,4,BIGBANG,2017-03-29,じょいふる - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,the-concert
643,0.365,0.972,0,0.147,0.00877,2.18e-06,0.768,0.29,132.77,348933,4,BIGBANG,2017-03-29,HEARTBREAKER + CRAYON - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,crayon-the-concert
644,0.547,0.982,10,0.0909,0.0443,0.0,0.7490000000000001,0.529,129.936,201853,4,BIGBANG,2017-03-29,HIGH HIGH - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,high-high-the-concert
645,0.579,0.972,10,0.0772,0.0225,1.36e-05,0.929,0.385,94.988,255067,4,BIGBANG,2017-03-29,GOOD BOY - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,good-boy-the-concert
646,0.36,0.974,0,0.37,0.0561,0.00011,0.882,0.168,77.932,407000,4,BIGBANG,2017-03-29,PRETENDED + DOOM DADA - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,pretended-doom-dada-the-concert
647,0.4479999999999999,0.6459999999999999,0,0.0332,0.107,0.0,0.55,0.104,143.885,287520,4,BIGBANG,2017-03-29,"EYES, NOSE, LIPS - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-",lips-kr-the-concert
648,0.472,0.907,2,0.0484,0.0276,0.0,0.376,0.4039999999999999,140.35399999999998,318080,4,BIGBANG,2017-03-29,ONLY LOOK AT ME + RINGA LINGA - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,only-look-at-me-the-concert
649,0.564,0.545,1,0.0273,0.413,0.0,0.501,0.3279999999999999,141.75799999999998,291947,4,BIGBANG,2017-03-29,IF YOU - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,if-you-the-concert
650,0.575,0.514,6,0.03,0.447,0.0,0.428,0.462,125.987,306920,4,BIGBANG,2017-03-29,HaruHaru - Japanese Version BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,japanese-version-the-concert
651,0.445,0.945,1,0.0902,0.0396,0.0,0.802,0.294,135.096,255640,4,BIGBANG,2017-03-29,BANG BANG BANG - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,bang-bang-bang-the-concert
652,0.49,0.979,9,0.11,0.0255,0.0,0.971,0.231,130.039,236160,4,BIGBANG,2017-03-29,FANTASTIC BABY - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,fantastic-baby-the-concert
653,0.299,0.939,5,0.089,0.0128,0.0,0.342,0.366,130.004,247960,4,BIGBANG,2017-03-29,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,sober-kr-the-concert
654,0.304,0.985,9,0.144,0.0188,0.0,0.825,0.3879999999999999,130.69899999999998,587627,4,BIGBANG,2017-03-29,LAST FAREWELL + FEELING + LIES - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,last-farewell-feeling-lies-the-concert
655,0.556,0.902,6,0.0362,0.0398,0.0,0.698,0.619,120.012,260280,4,BIGBANG,2017-03-29,声をきかせて - BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,the-concert
656,0.4589999999999999,0.931,0,0.0458,0.00413,0.0,0.857,0.611,140.024,317320,4,BIGBANG,2017-03-29,BAE BAE - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,kr-the-concert
657,0.515,0.6729999999999999,1,0.0533,0.294,0.0,0.8759999999999999,0.346,144.293,297387,4,BIGBANG,2017-03-29,LAST DANCE - KR Ver. BIGBANG SPECIAL EVENT -HAJIMARI NO SAYONARA-,last-dance-kr-special-event-no
658,0.56,0.733,0,0.0511,0.3929999999999999,0.0,0.183,0.498,89.896,220947,4,BIGBANG,2017-02-15,LOSER,loser
659,0.633,0.861,1,0.0421,0.0093,0.0,0.324,0.521,134.987,222307,4,BIGBANG,2017-02-15,BANG BANG BANG,bang-bang-bang
660,0.6679999999999999,0.45,1,0.0287,0.47,0.0,0.126,0.226,141.731,267720,4,BIGBANG,2017-02-15,IF YOU,if-you
661,0.716,0.753,0,0.123,0.162,0.0,0.192,0.56,90.06,233787,4,BIGBANG,2017-02-15,FXXK IT - KR Ver.,it-kr
662,0.618,0.67,1,0.059,0.4539999999999999,0.0,0.143,0.288,143.905,281640,4,BIGBANG,2017-02-15,LAST DANCE - KR Ver.,last-dance-kr
663,0.4679999999999999,0.787,0,0.238,0.181,0.0,0.196,0.431,169.951,231067,4,BIGBANG,2017-02-15,GIRLFRIEND - KR Ver.,girlfriend-kr
664,0.6829999999999999,0.85,0,0.0518,0.105,0.0,0.1119999999999999,0.645,125.024,213987,4,BIGBANG,2017-02-15,LET'S NOT FALL IN LOVE - KR Ver.,not-fall-in-love-kr
665,0.6459999999999999,0.696,0,0.0946,0.331,0.0,0.357,0.476,90.005,220400,4,BIGBANG,2017-02-15,LOSER - KR Ver.,loser-kr
666,0.6859999999999999,0.632,0,0.0372,0.00752,0.0,0.171,0.425,139.999,170440,4,BIGBANG,2017-02-15,BAE BAE - KR Ver.,kr
667,0.693,0.846,1,0.0575,0.0159,0.0,0.348,0.4479999999999999,135.031,221147,4,BIGBANG,2017-02-15,BANG BANG BANG - KR Ver.,bang-bang-bang-kr
668,0.652,0.83,5,0.0794,0.00628,0.0,0.931,0.5379999999999999,129.959,238520,4,BIGBANG,2017-02-15,SOBER - KR Ver.,sober-kr
669,0.6829999999999999,0.4589999999999999,1,0.0295,0.502,0.0,0.139,0.1939999999999999,141.782,265080,4,BIGBANG,2017-02-15,IF YOU - KR Ver.,if-you-kr
670,0.8190000000000001,0.4039999999999999,10,0.0785,0.103,0.0,0.107,0.317,90.03,196067,4,BIGBANG,2017-02-15,ZUTTER - KR Ver.,kr
671,0.695,0.91,1,0.217,0.0129,0.0,0.311,0.677,90.006,198733,4,BIGBANG,2017-02-15,WE LIKE 2 PARTY - KR Ver.,we-like-2-party-kr
672,0.395,0.956,0,0.154,0.0632,0.0017699999999999,0.752,0.163,128.06,263632,4,BIGBANG,2017-02-08,HEAVEN - Live,heaven-live
673,0.276,0.979,6,0.263,0.0346,0.0,0.7929999999999999,0.141,179.95,215145,4,BIGBANG,2017-02-08,WE LIKE 2 PARTY - Live,we-like-2-party-live
674,0.436,0.946,9,0.109,0.000727,0.0,0.826,0.175,129.872,240600,4,BIGBANG,2017-02-08,HANDS UP - Live,hands-up-live
675,0.418,0.936,7,0.177,0.0359,0.0,0.765,0.231,75.04,248380,4,BIGBANG,2017-02-08,BAD BOY - Live,bad-boy-live
676,0.427,0.909,3,0.151,0.186,0.0,0.929,0.349,90.192,221429,4,BIGBANG,2017-02-08,LOSER - Live,loser-live
677,0.478,0.969,7,0.151,0.0131,0.0,0.872,0.47,127.029,221186,4,BIGBANG,2017-02-08,FEELING - Live,feeling-live
678,0.583,0.916,11,0.0706,0.0582,0.0,0.368,0.4429999999999999,112.989,83964,4,BIGBANG,2017-02-08,LET'S TALK ABOUT LOVE - Live,talk-about-love-live
679,0.596,0.951,5,0.132,0.0077,2.88e-06,0.945,0.2339999999999999,117.927,145356,4,BIGBANG,2017-02-08,STRONG BABY - Live,strong-baby-live
680,0.296,0.925,0,0.108,0.0004089999999999,0.00722,0.939,0.131,132.343,165361,4,BIGBANG,2017-02-08,WINGS - Live,wings-live
681,0.442,0.94,7,0.171,0.00855,0.000539,0.8059999999999999,0.3,134.986,261623,4,BIGBANG,2017-02-08,LOOK AT ME GWISOON - Live,look-at-me-live
682,0.484,0.924,2,0.16,0.00137,0.000148,0.442,0.253,130.654,427241,4,BIGBANG,2017-02-08,CROOKED - Live,crooked-live
683,0.446,0.903,0,0.123,0.00236,0.00479,0.409,0.319,134.97,148789,4,BIGBANG,2017-02-08,HEARTBREAKER - Live,live
684,0.479,0.948,4,0.1369999999999999,0.0002549999999999,0.0011099999999999,0.823,0.411,132.003,205344,4,BIGBANG,2017-02-08,CRAYON - Live,crayon-live
685,0.534,0.955,1,0.151,0.00646,0.0,0.969,0.316,130.02700000000002,203947,4,BIGBANG,2017-02-08,HIGH HIGH - Live,high-high-live
686,0.544,0.977,10,0.145,0.00463,5.67e-05,0.7090000000000001,0.22,94.967,251689,4,BIGBANG,2017-02-08,GOOD BOY - Live,good-boy-live
687,0.42,0.908,8,0.139,0.0379,8.57e-06,0.962,0.264,86.084,166722,4,BIGBANG,2017-02-08,PRETENDED - Live,pretended-live
688,0.4579999999999999,0.939,7,0.205,0.0065099999999999,7.52e-05,0.978,0.236,78.029,247362,4,BIGBANG,2017-02-08,DOOM DADA - Live,doom-dada-live
689,0.415,0.743,0,0.0383,0.0138,6.94e-06,0.539,0.159,143.922,292364,4,BIGBANG,2017-02-08,"EYES, NOSE, LIPS - Live",lips-live
690,0.485,0.8859999999999999,2,0.0577,0.000595,1.85e-06,0.738,0.595,140.05700000000002,156624,4,BIGBANG,2017-02-08,ONLY LOOK AT ME - Live,only-look-at-me-live
691,0.365,0.929,3,0.0947,0.000822,0.00585,0.172,0.212,141.02200000000002,158161,4,BIGBANG,2017-02-08,RINGA LINGA - Live,live
692,0.497,0.624,1,0.0341,0.4639999999999999,1.57e-06,0.309,0.2,141.796,293889,4,BIGBANG,2017-02-08,IF YOU - Live,if-you-live
693,0.525,0.74,6,0.0463,0.3829999999999999,0.0,0.725,0.5,126.016,307746,4,BIGBANG,2017-02-08,HARU HARU - Live,live
694,0.437,0.94,1,0.152,0.00714,0.0,0.595,0.211,134.963,255125,4,BIGBANG,2017-02-08,BANG BANG BANG - Live,bang-bang-bang-live
695,0.466,0.955,2,0.172,0.0004269999999999,0.0,0.951,0.261,130.002,237169,4,BIGBANG,2017-02-08,FANTASTIC BABY - Live,fantastic-baby-live
696,0.427,0.936,0,0.12,0.0011,2.17e-06,0.916,0.139,129.981,237995,4,BIGBANG,2017-02-08,SOBER - Live,sober-live
697,0.4579999999999999,0.962,6,0.1639999999999999,0.00031,0.0,0.515,0.293,134.84,211728,4,BIGBANG,2017-02-08,LAST FAREWELL - Live,last-farewell-live
698,0.546,0.892,10,0.114,0.00992,0.0,0.897,0.426,124.968,153752,4,BIGBANG,2017-02-08,RED SUNSET - Live,red-sunset-live
699,0.484,0.945,1,0.113,0.0127,0.0,0.933,0.304,125.027,162513,4,BIGBANG,2017-02-08,LIES - Live,lies-live
700,0.48,0.935,1,0.0898,0.000547,0.0,0.379,0.239,116.074,239778,4,BIGBANG,2017-02-08,ALWAYS - Live,always-live
701,0.452,0.923,0,0.0916,0.00297,0.0,0.3939999999999999,0.637,139.988,284610,4,BIGBANG,2017-02-08,BAE BAE - Live,live
702,0.72,0.758,0,0.119,0.151,0.0,0.2739999999999999,0.5660000000000001,90.086,231748,4,BIGBANG,2016-12-13,FXXK IT - KR Ver.,it-kr
703,0.612,0.6709999999999999,1,0.0585,0.461,0.0,0.2689999999999999,0.27,143.852,279656,4,BIGBANG,2016-12-13,LAST DANCE - KR Ver.,last-dance-kr
704,0.627,0.795,0,0.0982,0.148,0.0,0.285,0.435,85.001,228980,4,BIGBANG,2016-12-13,GIRLFRIEND - KR Ver.,girlfriend-kr
705,0.68,0.8340000000000001,0,0.0479,0.106,0.0,0.0989,0.644,124.967,212893,4,BIGBANG,2016-12-13,Let's not fall in love - KR Ver.,not-fall-in-love-kr
706,0.638,0.6859999999999999,3,0.104,0.382,0.0,0.291,0.487,90.031,220493,4,BIGBANG,2016-12-13,LOSER - KR Ver.,loser-kr
707,0.691,0.633,0,0.0384,0.00737,0.0,0.127,0.419,139.96200000000002,170440,4,BIGBANG,2016-12-13,BAE BAE - KR Ver.,kr
708,0.696,0.845,1,0.0705,0.0187,0.0,0.31,0.43,134.969,221173,4,BIGBANG,2016-12-13,BANG BANG BANG - KR Ver.,bang-bang-bang-kr
709,0.655,0.8270000000000001,5,0.0795,0.0073799999999999,0.0,0.908,0.56,129.972,238480,4,BIGBANG,2016-12-13,SOBER - KR Ver.,sober-kr
710,0.6729999999999999,0.457,1,0.0298,0.512,0.0,0.123,0.181,141.82,265120,4,BIGBANG,2016-12-13,IF YOU - KR Ver.,if-you-kr
711,0.815,0.407,10,0.0799,0.102,0.0,0.1009999999999999,0.315,89.986,197560,4,BIGBANG,2016-12-13,ZUTTER - KR Ver.,kr
712,0.696,0.912,4,0.214,0.0137,0.0,0.336,0.6990000000000001,89.99,196547,4,BIGBANG,2016-12-13,WE LIKE 2 PARTY - KR Ver.,we-like-2-party-kr
713,0.72,0.746,0,0.107,0.152,0.0,0.276,0.5870000000000001,90.02600000000001,231811,4,BIGBANG,2016-12-13,FXXK IT,it
714,0.621,0.6729999999999999,1,0.0606,0.467,0.0,0.3229999999999999,0.289,143.889,279719,4,BIGBANG,2016-12-13,LAST DANCE,last-dance
715,0.51,0.795,0,0.1939999999999999,0.17,0.0,0.302,0.4589999999999999,169.709,229042,4,BIGBANG,2016-12-13,GIRLFRIEND,girlfriend
716,0.685,0.843,0,0.0499,0.121,0.0,0.126,0.637,125.029,211984,4,BIGBANG,2016-12-13,LET’S NOT FALL IN LOVE,not-fall-in-love
717,0.648,0.6809999999999999,0,0.0937,0.4039999999999999,0.0,0.3289999999999999,0.488,89.947,219429,4,BIGBANG,2016-12-13,LOSER,loser
718,0.687,0.63,0,0.0401,0.0084,0.0,0.208,0.402,140.011,169482,4,BIGBANG,2016-12-13,BAE BAE,
719,0.6940000000000001,0.8320000000000001,5,0.0598,0.0192,0.0,0.355,0.424,135.011,220238,4,BIGBANG,2016-12-13,BANG BANG BANG,bang-bang-bang
720,0.649,0.8270000000000001,5,0.0838,0.0067599999999999,0.0,0.916,0.456,129.963,237584,4,BIGBANG,2016-12-13,SOBER,sober
721,0.669,0.447,1,0.0305,0.524,0.0,0.1669999999999999,0.17,141.808,264281,4,BIGBANG,2016-12-13,IF YOU,if-you
722,0.8170000000000001,0.3989999999999999,10,0.076,0.11,0.0,0.122,0.3,90.015,194508,4,BIGBANG,2016-12-13,ZUTTER (GD&T.O.P),
723,0.6920000000000001,0.912,1,0.297,0.0142,0.0,0.348,0.682,89.963,195579,4,BIGBANG,2016-12-13,WE LIKE 2 PARTY,we-like-2-party
724,0.456,0.981,9,0.122,0.324,1.86e-06,0.947,0.256,128.015,234013,4,BIGBANG,2016-11-02,MY HEAVEN - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,my-heaven-the-concert-in-japan
725,0.504,0.974,9,0.111,0.342,0.0,0.985,0.66,90.001,215840,4,BIGBANG,2016-11-02,WE LIKE 2 PARTY - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,we-like-2-party-kr-the-concert-in-japan
726,0.456,0.965,9,0.0668,0.0937,0.0,0.784,0.288,129.9,240040,4,BIGBANG,2016-11-02,HANDS UP - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,hands-up-the-concert-in-japan
727,0.2769999999999999,0.8909999999999999,9,0.144,0.54,0.0,0.768,0.372,74.848,250520,4,BIGBANG,2016-11-02,BAD BOY - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,bad-boy-the-concert-in-japan
728,0.471,0.8270000000000001,3,0.0454,0.4589999999999999,0.0,0.95,0.6920000000000001,90.236,223533,4,BIGBANG,2016-11-02,LOSER - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,loser-the-concert-in-japan
729,0.581,0.921,11,0.0481,0.0901,0.0,0.81,0.685,120.026,220187,4,BIGBANG,2016-11-02,ガラガラ GO!! - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,the-concert-in-japan
730,0.397,0.948,0,0.118,0.123,0.0,0.961,0.425,116.609,285733,4,BIGBANG,2016-11-02,LET'S TALK ABOUT LOVE + STARONG BABY - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,talk-about-love-baby-the-concert-in-japan
731,0.39,0.935,0,0.0675,0.0711,0.0,0.418,0.412,134.583,428240,4,BIGBANG,2016-11-02,"WINGS + ナルバキスン (Look at me, Gwisun) - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN",wings-at-the-concert-in-japan
732,0.4429999999999999,0.971,8,0.196,0.0772,6.37e-06,0.969,0.5710000000000001,166.343,357040,4,BIGBANG,2016-11-02,じょいふる - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,the-concert-in-japan
733,0.3779999999999999,0.959,0,0.124,0.0227,0.0,0.964,0.3,132.987,348840,4,BIGBANG,2016-11-02,HEARTBREAKER + CRAYON - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,crayon-the-concert-in-japan
734,0.5529999999999999,0.985,10,0.123,0.149,0.0,0.858,0.39,130.043,201027,4,BIGBANG,2016-11-02,HIGH HIGH - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,high-high-the-concert-in-japan
735,0.5820000000000001,0.986,8,0.105,0.076,5.61e-06,0.913,0.298,94.984,255867,4,BIGBANG,2016-11-02,GOOD BOY - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,good-boy-the-concert-in-japan
736,0.374,0.963,7,0.405,0.0814,0.0,0.349,0.242,155.731,243000,4,BIGBANG,2016-11-02,DOOM DADA - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,doom-dada-the-concert-in-japan
737,0.48,0.601,0,0.032,0.382,0.0,0.733,0.11,143.713,293493,4,BIGBANG,2016-11-02,"EYES, NOSE, LIPS - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN",lips-kr-the-concert-in-japan
738,0.49,0.873,2,0.0474,0.0853,0.0,0.608,0.503,140.266,318413,4,BIGBANG,2016-11-02,ONLY LOOK AT ME + RINGA LINGA - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,only-look-at-me-kr-the-concert-in-japan
739,0.568,0.5539999999999999,1,0.0292,0.604,2.37e-06,0.382,0.305,141.785,292173,4,BIGBANG,2016-11-02,IF YOU - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,if-you-the-concert-in-japan
740,0.56,0.691,3,0.0329,0.265,0.0,0.3829999999999999,0.21,125.978,309640,4,BIGBANG,2016-11-02,HaruHaru - Japanese Version BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,japanese-version-the-concert-in-japan
741,0.473,0.943,1,0.0944,0.183,0.0,0.563,0.381,135.006,252773,4,BIGBANG,2016-11-02,BANG BANG BANG - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,bang-bang-bang-the-concert-in-japan
742,0.516,0.969,9,0.135,0.049,0.0,0.957,0.311,129.961,238080,4,BIGBANG,2016-11-02,FANTASTIC BABY - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,fantastic-baby-the-concert-in-japan
743,0.476,0.937,5,0.0846,0.193,0.0,0.312,0.367,130.064,248813,4,BIGBANG,2016-11-02,SOBER - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,sober-kr-the-concert-in-japan
744,0.347,0.967,11,0.126,0.0577,0.0,0.8809999999999999,0.509,127.566,562213,4,BIGBANG,2016-11-02,LAST FAREWELL + SUNSET GLOW + LIES - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,last-farewell-sunset-glow-lies-the-concert-in-japan
745,0.573,0.855,6,0.0339,0.068,0.0,0.5429999999999999,0.616,120.003,259960,4,BIGBANG,2016-11-02,声をきかせて - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,the-concert-in-japan
746,0.555,0.958,11,0.146,0.245,0.0,0.956,0.688,127.008,218520,4,BIGBANG,2016-11-02,FEELING - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,feeling-the-concert-in-japan
747,0.427,0.926,0,0.0625,0.0139999999999999,0.0,0.916,0.367,139.891,329187,4,BIGBANG,2016-11-02,BAE BAE - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,kr-the-concert-in-japan
748,0.424,0.982,0,0.175,0.0205,2.92e-05,0.7959999999999999,0.144,135.114,291892,4,BIGBANG,2016-07-20,BANG BANG BANG - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,bang-bang-bang-world-tour-in-japan-the-final
749,0.4379999999999999,0.96,3,0.152,0.00328,1.26e-05,0.923,0.418,131.997,240273,4,BIGBANG,2016-07-20,TONIGHT - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,tonight-world-tour-in-japan-the-final
750,0.389,0.994,0,0.247,0.0273,3.15e-05,0.711,0.068,127.789,278412,4,BIGBANG,2016-07-20,STUPID LIAR - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,stupid-liar-world-tour-in-japan-the-final
751,0.506,0.653,6,0.0444,0.317,0.0,0.412,0.436,125.861,306740,4,BIGBANG,2016-07-20,HaruHaru - Japanese ver. BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,japanese-world-tour-in-japan-the-final
752,0.447,0.878,3,0.134,0.145,0.0,0.677,0.355,89.675,245712,4,BIGBANG,2016-07-20,LOSER - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,loser-world-tour-in-japan-the-final
753,0.556,0.8420000000000001,7,0.113,0.0842,0.0,0.644,0.324,124.927,261528,4,BIGBANG,2016-07-20,BLUE - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,blue-world-tour-in-japan-the-final
754,0.372,0.927,9,0.336,0.1639999999999999,0.0,0.873,0.45,149.23,251017,4,BIGBANG,2016-07-20,BAD BOY - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,bad-boy-world-tour-in-japan-the-final
755,0.424,0.597,1,0.0346,0.3389999999999999,2.98e-05,0.3779999999999999,0.135,141.326,309076,4,BIGBANG,2016-07-20,IF YOU - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,if-you-world-tour-in-japan-the-final
756,0.581,0.974,5,0.235,0.00869,8.109999999999999e-05,0.35,0.367,117.993,251284,4,BIGBANG,2016-07-20,STRONG BABY - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,strong-baby-world-tour-in-japan-the-final
757,0.382,0.964,0,0.193,0.00275,0.306,0.794,0.104,131.981,318685,4,BIGBANG,2016-07-20,WINGS - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,wings-world-tour-in-japan-the-final
758,0.44,0.956,7,0.429,0.00375,0.00618,0.88,0.195,156.0,310777,4,BIGBANG,2016-07-20,DOOM DADA - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,doom-dada-world-tour-in-japan-the-final
759,0.429,0.696,0,0.0394,0.0164,0.0,0.364,0.0973,143.846,321088,4,BIGBANG,2016-07-20,"EYES, NOSE, LIPS - KR Ver. BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL",lips-kr-world-tour-in-japan-the-final
760,0.528,0.6990000000000001,1,0.0426,0.00198,2.18e-05,0.496,0.115,89.92200000000001,208675,4,BIGBANG,2016-07-20,ZUTTER - KR Ver. BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,kr-world-tour-in-japan-the-final
761,0.5379999999999999,0.994,11,0.168,0.0271,0.000328,0.364,0.109,94.979,248415,4,BIGBANG,2016-07-20,GOOD BOY - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,good-boy-world-tour-in-japan-the-final
762,0.435,0.993,2,0.1689999999999999,0.00313,0.00537,0.376,0.193,130.188,257390,4,BIGBANG,2016-07-20,ピタカゲ (CROOKED) - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,world-tour-in-japan-the-final
763,0.434,0.964,0,0.198,0.00382,0.0,0.938,0.331,130.063,243276,4,BIGBANG,2016-07-20,SOBER - KR Ver. BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,sober-kr-world-tour-in-japan-the-final
764,0.477,0.8809999999999999,0,0.084,0.0017699999999999,0.0,0.177,0.466,139.963,235535,4,BIGBANG,2016-07-20,BAE BAE - KR Ver. BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,kr-world-tour-in-japan-the-final
765,0.425,0.969,2,0.382,0.00262,2.61e-06,0.945,0.225,129.731,256723,4,BIGBANG,2016-07-20,FANTASTIC BABY - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,fantastic-baby-world-tour-in-japan-the-final
766,0.471,0.984,4,0.25,0.0343,1.36e-06,0.3829999999999999,0.361,89.941,225892,4,BIGBANG,2016-07-20,WE LIKE 2 PARTY - KR Ver. BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,we-like-2-party-kr-world-tour-in-japan-the-final
767,0.457,0.91,6,0.0655,0.0005809999999999,0.0,0.384,0.445,120.011,254955,4,BIGBANG,2016-07-20,声をきかせて - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,world-tour-in-japan-the-final
768,0.371,0.967,9,0.158,0.0106,0.000236,0.4039999999999999,0.348,128.025,391591,4,BIGBANG,2016-07-20,MY HEAVEN - BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,my-heaven-world-tour-in-japan-the-final
769,0.478,0.964,1,0.0993,0.00946,0.0,0.5579999999999999,0.236,134.946,289019,4,BIGBANG,2016-06-08,BANG BANG BANG - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,bang-bang-bang-2016-world-tour-final-in-seoul-live
770,0.52,0.981,3,0.251,0.022,0.0,0.919,0.252,131.991,237981,4,BIGBANG,2016-06-08,TONIGHT - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,tonight-2016-world-tour-final-in-seoul-live
771,0.477,0.983,7,0.161,0.00251,2.71e-06,0.386,0.152,128.049,276225,4,BIGBANG,2016-06-08,STUPID LIAR - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,stupid-liar-2016-world-tour-final-in-seoul-live
772,0.42,0.619,6,0.0534,0.43,0.0,0.792,0.395,125.989,309777,4,BIGBANG,2016-06-08,HARU HARU - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,2016-world-tour-final-in-seoul-live
773,0.493,0.831,8,0.159,0.131,0.0,0.971,0.2,89.87700000000001,239421,4,BIGBANG,2016-06-08,LOSER - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,loser-2016-world-tour-final-in-seoul-live
774,0.632,0.7809999999999999,7,0.0663,0.1969999999999999,6.47e-06,0.905,0.442,124.942,264011,4,BIGBANG,2016-06-08,BLUE - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,blue-2016-world-tour-final-in-seoul-live
775,0.514,0.911,7,0.223,0.062,0.0,0.889,0.3989999999999999,74.97399999999999,272881,4,BIGBANG,2016-06-08,BAD BOY - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,bad-boy-2016-world-tour-final-in-seoul-live
776,0.55,0.5539999999999999,1,0.0358,0.172,3.41e-06,0.498,0.126,141.83,310822,4,BIGBANG,2016-06-08,IF YOU - 2016 BIGBANG WORLD TOUR [MADE] FINAL IN SEOUL LIVE,if-you-2016-world-tour-final-in-seoul-live
